org01,1,1,<span class='word'>学校</span>へ いく。,がっこう
org01,2,2,大きな <span class='word'>石</span>を ひろう。,いし
org01,3,3,<span class='word'>小</span>さな かい。,ちい
org01,4,4,<span class='word'>夕日</span>が てる。,ゆうひ
org01,5,5,大きい じどう<span class='word'>車</span>。,しゃ
org01,6,6,<span class='word'>花火</span>たいかい。,はなび
org01,7,7,へやに <span class='word'>入</span>る。,はい
org01,8,8,<span class='word'>六日</span>と 七日。,むいか
org01,9,9,ほこりが <span class='word'>目</span>に 入る。,め
org01,10,10,<span class='word'>森</span>の 中。,もり
org02,1,11,八じ <span class='word'>九</span>ふん。,きゅう
org02,2,12,<span class='word'>白</span>い ぼうし。,しろ
org02,3,13,<span class='word'>王</span>さまに あう。,おう
org02,4,14,<span class='word'>水</span>の なか。,みず
org02,5,15,<span class='word'>青</span>い 空。,あお
org02,6,16,一つ <span class='word'>百円</span>。,ひゃくえん
org02,7,17,<span class='word'>木</span>を うえる。,き
org02,8,18,白い <span class='word'>糸</span>。,いと
org02,9,19,<span class='word'>町</span>の 人びと。,まち
org02,10,20,つくえの <span class='word'>下</span>。,した
org03,1,21,お<span class='word'>金</span>を はらう。,かね
org03,2,22,かんじの <span class='word'>学</span>しゅう。,がく
org03,3,23,いえ<span class='word'>中</span>に ひびく。,じゅう
org03,4,24,火ようと <span class='word'>水</span>よう。,すい
org03,5,25,<span class='word'>正</span>しい 文。,ただ
org03,6,26,<span class='word'>四</span>かくい はこ。,し
org03,7,27,<span class='word'>虫</span>の こえ。,むし
org03,8,28,<span class='word'>火</span>ようと 水よう。,か
org03,9,29,<span class='word'>天気</span>よほう。,てんき
org03,10,30,<span class='word'>夕</span>がたに なる。,ゆう
org04,1,31,<span class='word'>村</span>の おまつり。,むら
org04,2,32,<span class='word'>一</span>つ えらぶ。,ひと
org04,3,33,<span class='word'>犬</span>が ほえる。,いぬ
org04,4,34,そとに <span class='word'>出</span>る。,で
org04,5,35,おかの 上に <span class='word'>立</span>つ。,た
org04,6,36,<span class='word'>小</span>さく きる。,ちい
org04,7,37,<span class='word'>二</span>ねん 三くみ。,に
org04,8,38,<span class='word'>青空</span>の下。,あおぞら
org04,9,39,千円さつを <span class='word'>出</span>す。,だ
org04,10,40,虫を <span class='word'>見</span>つける。,み
org05,1,41,<span class='word'>口</span>を あける。,くち
org05,2,42,なつ<span class='word'>休</span>み。,やす
org05,3,43,<span class='word'>大</span>すきな 花。,だい
org05,4,44,<span class='word'>火</span>が もえる。,ひ
org05,5,45,女の<span class='word'>子</span>の こえ。,こ
org05,6,46,やねの <span class='word'>上</span>。,うえ
org05,7,47,あしが <span class='word'>大</span>きい。,おお
org05,8,48,<span class='word'>文</span>しょうを かく。,ぶん
org05,9,49,<span class='word'>玉入</span>れで まけた。,たまい
org05,10,50,<span class='word'>女</span>の子の こえ。,おんな
org06,1,51,<span class='word'>力</span>を いれる。,ちから
org06,2,52,<span class='word'>四</span>じかんめ。,よ
org06,3,53,二かいに <span class='word'>上</span>がる。,あ
org06,4,54,空の <span class='word'>月</span>。,つき
org06,5,55,大きな <span class='word'>学校</span>。,がっこう
org06,6,56,<span class='word'>千円</span>さつを 出す。,せんえん
org06,7,57,<span class='word'>人</span>を はこぶ。,ひと
org06,8,58,<span class='word'>六</span>さつの ほん。,ろく
org06,9,59,ノートを <span class='word'>見</span>せる。,み
org06,10,60,<span class='word'>川</span>の ながれ。,かわ
org07,1,61,あさ <span class='word'>早</span>く おきる。,はや
org07,2,62,<span class='word'>耳</span>を すます。,みみ
org07,3,63,大すきな <span class='word'>花</span>。,はな
org07,4,64,小さな <span class='word'>竹</span>やぶ。,たけ
org07,5,65,<span class='word'>九</span>つの いし,ここの
org07,6,66,森の <span class='word'>中</span>。,なか
org07,7,67,<span class='word'>休</span>みじかん。,やす
org07,8,68,<span class='word'>山</span>に のぼる。,やま
org07,9,69,たなに <span class='word'>上</span>げる。,あ
org07,10,70,<span class='word'>四月</span>生まれ。,しがつ
org08,1,71,<span class='word'>土</span>で あそぶ。,つち
org08,2,72,お<span class='word'>正月</span>を いわう。,しょうがつ
org08,3,73,<span class='word'>名</span>まえを よぶ。,な
org08,4,74,そとへ <span class='word'>出</span>る。,で
org08,5,75,青い <span class='word'>空</span>。,そら
org08,6,76,<span class='word'>字</span>を かく。,じ
org08,7,77,<span class='word'>右手</span>で もつ。,みぎて
org08,8,78,<span class='word'>虫</span>を 見つける。,むし
org08,9,79,<span class='word'>田</span>んぼの 水。,た
org08,10,80,二ねん <span class='word'>三</span>くみ。,さん
org09,1,81,<span class='word'>八</span>じ 九ふん。,はち
org09,2,82,<span class='word'>大</span>きな いぬ。,おお
org09,3,83,<span class='word'>五十</span>えんだま。,ごじゅう
org09,4,84,<span class='word'>足音</span>が する。,あしおと
org09,5,85,<span class='word'>一</span>つ 百円。,ひと
org09,6,86,<span class='word'>七</span>がつ 十か。,しち
org09,7,87,まい<span class='word'>日</span> あそぶ。,にち
org09,8,88,おふろに <span class='word'>入</span>る。,はい
org09,9,89,<span class='word'>校</span>ていで あそぶ。,こう
org09,10,90,<span class='word'>本</span>を 見つける。,ほん
org10,1,91,校ていの <span class='word'>草</span>ぬき。,くさ
org10,2,92,<span class='word'>左</span>に まがる。,ひだり
org10,3,93,七がつ <span class='word'>十</span>か。,とお
org10,4,94,<span class='word'>一</span>ねんせい。,いち
org10,5,95,<span class='word'>貝</span>がらを ひろう。,かい
org10,6,96,<span class='word'>林</span>で あそぶ。,はやし
org10,7,97,<span class='word'>六</span>この あめ。,ろっ
org10,8,98,<span class='word'>雨</span>が あがる。,あめ
org10,9,99,<span class='word'>先生</span>に きく。,せんせい
org10,10,100,<span class='word'>赤</span>しんごうで とまる。,あか
org11,1,101,<span class='word'>雨</span>が ふる。,あめ
org11,2,102,<span class='word'>日</span>が のぼる。,ひ
org11,3,103,気おんが <span class='word'>上</span>がる。,あ
org11,4,104,<span class='word'>百年</span>まえ。,ひゃくねん
org11,5,105,<span class='word'>男</span>の せんせい。,おとこ
org11,6,106,<span class='word'>天</span>まで とどけ。,てん
org11,7,107,六日と <span class='word'>七日</span>。,なのか
org11,8,108,小さな <span class='word'>手</span>。,て
org11,9,109,<span class='word'>気</span>を つける。,き
org11,10,110,<span class='word'>車</span>に のる。,くるま
