org01,1,1,五分前の<span class='word'>予鈴</span>で着席する。,よれい
org01,2,2,すべての窓を<span class='word'>施錠</span>する。,せじょう
org01,3,3,人を<span class='word'>嘲</span>るような笑い方。,あざけ
org01,4,4,今回の件で<span class='word'>罷免</span>される。,ひめん
org01,5,5,手付かずの<span class='word'>納屋</span>を整理する。,なや
org01,6,6,由緒正しい<span class='word'>荘厳</span>な儀式。,そうごん
org01,7,7,目標に向かって<span class='word'>漸進</span>する。,ぜんしん
org01,8,8,不正行為に対して厳しく<span class='word'>糾弾</span>する。,きゅうだん
org01,9,9,実に<span class='word'>暁天</span>の星というべきのみ。,ぎょうてん
org01,10,10,彼の意見に対して疑問を<span class='word'>呈</span>する。,てい
org02,1,11,<span class='word'>籠城</span>して抵抗した。,ろうじょう
org02,2,12,<span class='word'>閑古鳥</span>が鳴いている。,かんこどり
org02,3,13,<span class='word'>好事家</span>に人気がある。,こうずか
org02,4,14,長年の<span class='word'>呪縛</span>から解放される。,じゅばく
org02,5,15,<span class='word'>臆病</span>な性格で逃げ回る。,おくびょう
org02,6,16,<span class='word'>天蓋</span>付きのベッドで眠る。,てんがい
org02,7,17,批判を<span class='word'>真摯</span>に受け止める。,しんし
org02,8,18,激務が続いて<span class='word'>鬱</span>症状が出始める。,うつ
org02,9,19,皇帝から一振りの剣を<span class='word'>賜</span>る。,たまわ
org02,10,20,<span class='word'>風采</span>が上がらない人だ。,ふうさい
