org01,1,1,<span class='word'>警察署</span>までの道をたずねる。,けいさつしょ
org01,2,2,山の<span class='word'>頂上</span>で星を見る。,ちょうじょう
org01,3,3,<span class='word'>宇宙</span>の起源について調べる。,うちゅう
org01,4,4,それぞれ順番に<span class='word'>処理</span>する。,しょり
org01,5,5,入り口で<span class='word'>冊子</span>を受け取る。,さっし
org01,6,6,栄養を<span class='word'>吸収</span>する器官。,きゅうしゅう
org01,7,7,魚の<span class='word'>骨</span>を取り除く。,ほね
org01,8,8,兄弟で遊び方が<span class='word'>異</span>なる。,こと
org01,9,9,<span class='word'>郷里</span>をなつかしむ。,きょうり
org01,10,10,<span class='word'>推理</span>小説を読みあさる。,すいり
org02,1,11,自転車で日本列島を<span class='word'>縦断</span>する。,じゅうだん
org02,2,12,近所を<span class='word'>散策</span>してみる。,さんさく
org02,3,13,<span class='word'>規律</span>を守って生活する。,きりつ
org02,4,14,いつもより<span class='word'>幼</span>く見える。,おさな
org02,5,15,目には見えないが<span class='word'>存在</span>する。,そんざい
org02,6,16,<span class='word'>鋼鉄</span>で作られた武器。,こうてつ
org02,7,17,<span class='word'>仁愛</span>をもって接する。,じんあい
org02,8,18,<span class='word'>蚕</span>を飼う。,かいこ
org02,9,19,良い知らせが<span class='word'>届</span>いた。,とど
org02,10,20,この<span class='word'>海域</span>は航行不可となっている。,かいいき
