逞筆◆１,1,1,樹懶,なまけもの,ナマケモノ科の哺乳動物の総称。中南米の森林にすむ。体形はサルに似るが、動作はたいへん鈍い。四肢で体を支えきれず、かぎ状の爪で木の枝にぶらさがり、木の葉や果実を食べる。
逞筆◆１,2,2,石決明,あわび,鮑、鰒、蚫。ミミガイ科の巻貝の総称。
逞筆◆１,3,3,蛞蝓,なめくじ,ナメクジ科の軟体動物。カタツムリに似るが殻はない。湿気を好み、草花や野菜を食害。ナメクジラ。
逞筆◆１,4,4,虎魚,おこぜ,鰧。オニオコゼ科とハオコゼ科の海魚の総称。
逞筆◆１,5,5,秧鶏,くいな,水鶏。クイナ科の鳥の総称。
逞筆◆１,6,6,馴鹿,となかい,シカ科の哺乳動物。北極付近のツンドラ地帯にすみ、家畜化されている。体は褐色で、雌雄ともに角がある。肉と乳は食用。ジュンロク。
逞筆◆１,7,7,山毛欅,ぶな,椈。ブナ科の落葉高木。温帯の山地に自生。樹皮は灰色。葉は広い卵形。実は「どんぐり」と呼ばれる。
逞筆◆１,8,8,海扇,ほたてがい,帆立貝。イタヤガイ科の二枚貝。海底の砂地にすむ。養殖も盛ん。殻は大きく扇形をしている。食用で、特に貝柱が大きく美味。
逞筆◆１,9,9,胡籙,やなぐい,矢を入れて携行する道具。コロク。
逞筆◆１,10,10,馬酔木,あせび、あしび,ツツジ科の常緑低木。山地に自生。早春、つぼ形の白い小花を総状につける。葉や枝は有毒。葉は殺虫剤に用いる。
逞筆◆１,11,11,浮塵子,うんか,ウンカ科の昆虫の総称。セミに似るが、体長約五ミリメートルと小さい。大群をなして飛ぶ。イネやムギなどの害虫。
逞筆◆１,12,12,梭魚,かます,梭子魚、魳。カマス科の海魚の総称。
逞筆◆１,13,13,梭子魚,かます,梭魚、魳。カマス科の海魚の総称。
逞筆◆１,14,14,天牛,かみきりむし,髪切虫。カミキリムシ科の甲虫の総称。体は細長く、触覚はきわめて長い。頑丈な大あごがあり、枝などをかみ切る。
逞筆◆１,15,15,柳葉魚,ししゃも,キュウリウオ科の海魚。北海道南東部の沿岸にすむ。ワカサギに似て、体は細長い。産卵期に大群で川をのぼる。多くは干物にして食べる。
逞筆◆１,16,16,腁胝,たこ,腁、胝。①皮膚の一部分が繰り返し同じ刺激を受け、固く盛り上がったもの。ヘンチ、ベンチ。②同じことの繰り返しで、感じなくなること。
逞筆◆１,17,17,三和土,たたき,土やコンクリートで固めた台所や玄関の土間。
逞筆◆１,18,18,花楸樹,ななかまど,七竈。バラ科の落葉小高木。
逞筆◆１,19,19,海鼠,なまこ,ナマコ科の棘皮動物の総称。海底にすむ。体は円筒形で、背にいぼのような突起が多数ある。食用。
逞筆◆１,20,20,沙魚,はぜ,蝦虎魚、鯊。ハゼ科の魚の総称。
逞筆◆１,21,21,蝦虎魚,はぜ,沙魚、鯊。ハゼ科の魚の総称。
逞筆◆１,22,22,羊栖菜,ひじき,鹿尾菜、鹿角菜。褐藻類ホンダワラ科の海藻。
逞筆◆１,23,23,翻筋斗,もんどり,飛び上がって空中で一回転すること。とんぼがえり。
逞筆◆１,24,24,豪猪,やまあらし,山荒。ヤマアラシ科の哺乳動物の総称。南北アメリカにすむ。体と尾の上面にとげ状の硬い毛があり、敵から身を守る。
逞筆◆１,25,25,坩堝,るつぼ,①金属などを入れて溶かす耐熱性の容器。②大勢の人が熱狂した状態のたとえ。③種々のものが入り混じる状態のたとえ。
逞筆◆１,26,26,糸葱,あさつき,浅葱。ユリ科の多年草。
逞筆◆１,27,27,信天翁,あほうどり,阿房鳥。アホウドリ科の鳥。乱獲で減り、伊豆諸島の鳥島でのみ繁殖。翼を広げると二メートルをこす。全体に白色で、翼と尾羽の先端は黒褐色。特別天然記念物。国際保護鳥。
逞筆◆１,28,28,醬蝦,あみ,糠蝦。アミ科の甲殻類の総称。ほとんどは海産で、一部湖にすむ。形はエビに似るが、体長は一センチメートルほど。つくだ煮などにして食用にするほか、魚のまき餌にする。
逞筆◆１,29,29,以色列,イスラエル,アジア南西部の地中海沿岸にある共和国。アラブ諸国に囲まれ紛争が絶えない。首都はエルサレム（国際的には未承認）。
逞筆◆１,30,30,覆盆子,いちご,苺。バラ科の落葉小低木または多年草の総称。
逞筆◆１,31,31,鳶尾,いちはつ,一八、鴟尾草。アヤメ科の多年草。中国原産。葉は剣形。晩春、紫色や白色のアヤメのような花をつける。
逞筆◆１,32,32,海参,いりこ,熬海鼠、煎海鼠。ナマコの腸を取り除き、ゆでて干したもの。中国料理の高級材料。ほしこ。ほしなまこ。
逞筆◆１,33,33,裲襠,うちかけ,打掛。江戸時代、武家の女性の礼服。帯を締めた上からかけるように着る、丈の長い小袖。現在も花嫁衣装として用いる。
逞筆◆１,34,34,善知鳥,うとう,ウミスズメ科の鳥。北日本の沿岸や小島にすむ。ハトぐらいの大きさ。背と胸は黒褐色、腹は白色。くちばしはだいだい色で、繁殖期には上部に突起ができる。
逞筆◆１,35,35,後朝,きぬぎぬ,衣衣。①男女が共寝をした翌朝。②愛し合った男女の別れ。夫婦の離別。
逞筆◆１,36,36,胡頽子,ぐみ,茱萸。グミ科の植物の総称。
逞筆◆１,37,37,慈姑,くわい,オモダカ科の多年草。中国原産。水田で栽培。葉はやじり形。地下の球茎に芽が出ていることから縁起をかついで正月などに食べる。
逞筆◆１,38,38,蝙蝠,こうもり,①翼手目の哺乳動物の総称。顔はネズミに似る。前肢の指の間に飛膜があり、空中を飛ぶ。昼間は暗い所にぶら下がっていて、夜間に活動する。カワホリ。②「蝙蝠傘」の略。③どっちつかずの態度をとる人のたとえ。
逞筆◆１,39,39,蜚蠊,ごきぶり、あぶらむし,ゴキブリ科の昆虫の総称。体は平たくて楕円形。多くは黒褐色で、油を塗ったような光沢がある。夜間に活動する。
逞筆◆１,40,40,牛尾魚,こち,鯒、鮲。コチ科の海魚。暖海の砂底にすむ。上下に平たく、頭と口は大きく、尾は細い。食用。
逞筆◆１,41,41,顳顬,こめかみ,蟀谷。耳の上方、目じりのわきで、物をかむと動く部分。
逞筆◆１,42,42,蟀谷,こめかみ,顳顬。耳の上方、目じりのわきで、物をかむと動く部分。
逞筆◆１,43,43,吃逆,しゃっくり,噦り。横隔膜がけいれんを起こし、急に空気を吸いこむことで声門が開き音を発する現象。
逞筆◆１,44,44,踏鞴,たたら,蹈鞴。足で踏み、風を送る大きなふいご。砂鉄の製錬や鋳物製造などに用いる。
逞筆◆１,45,45,黄楊,つげ,柘植。ツゲ科の常緑低木。暖地の山地に自生。葉は楕円形で革質。材は黄色で堅く、櫛・将棋の駒・版木などに用いる。
逞筆◆１,46,46,紅娘,てんとうむし,天道虫、瓢虫。テントウムシ科の甲虫の総称。
逞筆◆１,47,47,石竜子,とかげ,蝘蜓、蜥蜴。トカゲ科の爬虫類の総称。
逞筆◆１,48,48,熨斗,のし,熨。①「火熨斗」の略。炭火の熱でしわをのばす器具。②「熨斗鮑」の略。紅白の色紙を折り、熨斗鮑に模した黄色い紙を入れて進物に添える。
逞筆◆１,49,49,飯匙倩,はぶ,波布。クサリヘビ科のヘビ。
逞筆◆１,50,50,只管,ひたすら,一向。そのことだけに専心するさま。いちずに。
逞筆◆１,51,51,天鵞絨,ビロード,毛を立たせた毛羽などで表面を覆った、柔らかくなめらかな織物。ベルベット。
逞筆◆１,52,52,風信子,ヒヤシンス,ユリ科の多年草。地中海沿岸原産。葉は鱗茎から出て広線形。春、香りのよい赤・青・紫・白色などのラッパ形の花を総状につける。ニシキユリ。
逞筆◆１,53,53,海蘿,ふのり,布海苔。紅藻類フノリ科の海藻の総称。
逞筆◆１,54,54,酸漿,ほおずき,鬼灯。①ナス科の多年草。観賞用に庭に植える。初夏、白色の花をつけ、袋状の萼に包まれた球形の果実を結ぶ。赤く熟した果実の種を取り除き、口で鳴らして遊ぶ。②子どもが口に入れて鳴らすおもちゃ。
逞筆◆１,55,55,蜀魂,ホトトギス,鵑、杜鵑、杜宇、不如帰、子規、時鳥、郭公、蜀魄、霍公鳥、沓手鳥。ホトトギス科の鳥。
逞筆◆１,56,56,小火,ぼや,ごく一部が燃えただけで、大事に至る前に消し止めた火事。
逞筆◆１,57,57,珠鶏,ほろほろちょう,ホロホロチョウ科の鳥。アフリカ原産。体は丸く、黒地に細かい白斑がある。顔や首は裸出し、頭上に赤い突起がある。食用。
逞筆◆１,58,58,木天蓼,またたび,マタタビ科のつる性落葉低木。山地に自生。夏、ウメに似た白い花を開く。果実は先のとがった長楕円形で、黄熟し食用・薬用。茎・葉・実ともネコが好む。ナツウメ。
逞筆◆１,59,59,翻車魚,まんぼう、うき,マンボウ科の海魚。暖海にすむ。全長約四メートル。卵形で縦に平たく、胴が途中で切れたような形をしている。食用。ウキギ。
逞筆◆１,60,60,木乃伊,ミイラ,死体が、腐らず原形に近い形を保って乾燥し固まったもの。天然のものと人工のものとがある。
逞筆◆１,61,61,蚯蚓,みみず,蚓。貧毛類の環形動物の総称。細長い円筒形で、地中にすむ。釣り餌や生薬に用いる。
逞筆◆１,62,62,木槿,むくげ、もくげ,槿、舜、蕣。アオイ科の落葉低木。
逞筆◆１,63,63,水雲,もずく,海蘊、海雲。褐藻類モズク科の海藻。内海でホンダワラなどの海藻に付着して生育。茶褐色の糸状で、やわらかくぬるぬるしている。食用。モクズ。
逞筆◆１,64,64,馬陸,やすで,ヤスデ目の節足動物の総称。陰湿地にすむ。体はムカデに似る。触れるとまるくなり、臭気を放つ。ゼニムシ。エンザムシ。オサムシ。
逞筆◆１,65,65,海驢,あしか,葦鹿、海馬。アシカ科の哺乳動物の総称。太平洋に広く分布。足はひれ状で、オットセイに似る。一夫多妻で群れをなしてすむ。
逞筆◆１,66,66,翌檜,あすなろ,羅漢柏。ヒノキ科の常緑高木。日本特産で、山地に自生。葉はヒノキに似るが、やや大きくうろこ状に重なる。材は建築や家具などに利用。ヒバ。アテ。
逞筆◆１,67,67,玉筋魚,いかなご,梭魚子。イカナゴ科の海魚。浅海にすむ。体長は約二〇センチメートルで、細長く、銀白色。幼魚はつくだ煮にする。コウナゴ。
逞筆◆１,68,68,鶏魚,いさき、いさぎ,伊佐木。イサキ科の海魚。本州中部以南の沿岸に分布。全体に暗緑褐色で、幼魚は黄褐色の縦線が三本ある。釣り魚として人気があり、夏に美味。
逞筆◆１,69,69,虎杖,いたどり,タデ科の多年草。山野に自生。葉は先のとがった卵形。若芽は酸味があり、食用になる。スカンポ。
逞筆◆１,70,70,映日果,いちじく,無花果。クワ科の落葉小高木。
逞筆◆１,71,71,鴨脚樹,いちょう,公孫樹、銀杏。イチョウ科の落葉高木。
逞筆◆１,72,72,豆娘,いととんぼ,糸蜻蛉。イトトンボ科のトンボの総称。
逞筆◆１,73,73,嘉魚,いわな,岩魚、鮇。サケ科の淡水魚。
逞筆◆１,74,74,蠎蛇,うわばみ,蠎。①巨大なヘビの俗称。大蛇。おろち。②大酒飲みのたとえ。
逞筆◆１,75,75,車前草,おおばこ,車前、大葉子。オオバコ科の多年草。道端の自生。葉は大きな卵形で根生する。夏、白い小花を穂状につける。葉と種子は薬用。カエルバ。
逞筆◆１,76,76,沢瀉,おもだか,面高。オモダカ科の多年草。水田や池沼に自生。葉はやじり形で長い柄がある。夏、白色の三弁花をつける。塊茎は薬用。ハナグワイ。
逞筆◆１,77,77,梅花皮,かいらぎ,鰄。①ウメの花形の粒状の突起がある魚の皮。刀の柄や鞘の装飾用。②表面が①のような陶磁器。
逞筆◆１,78,78,杜若,かきつばた,燕子花。アヤメ科の多年草。湿地に自生。アヤメに似るが、葉は幅広く脈は目立たない。初夏、濃紫色の美しい花をつける。カオヨバナ。
逞筆◆１,79,79,飛白,かすり,絣、綛、纃。かすったような模様をところどころに入れた織物や染物。また、その模様。
逞筆◆１,80,80,酢漿草,かたばみ,鳩酸草、酸漿草。カタバミ科の多年草。道端に自生。葉はハートを三個合わせたような複葉。春から秋、黄色の花が咲く。
逞筆◆１,81,81,金糸雀,カナリア,時戻雀。アトリ科の小鳥。大西洋カナリア諸島原産。ふつう黄色で、姿・声とも美しい。観賞用に飼育。
逞筆◆１,82,82,椿象,かめむし,亀虫。カメムシ科の昆虫の総称。体は平たく、カメの甲に似る。触ると悪臭を放つ。農作物の害虫。クサガメ。ヘッピリムシ。
逞筆◆１,83,83,縹緻,きりょう,器量。顔だち。みめ。容姿。
逞筆◆１,84,84,水鶏,くいな,秧鶏。クイナ科の鳥の総称。世界中に分布。日本にはヒクイナ・ヒメクイナ・ヤンバルクイナなどがいる。
逞筆◆１,85,85,罌粟,けし,芥子、罌子粟。ケシ科の二年草。
逞筆◆１,86,86,螻蛄,けら,螻。ケラ科の昆虫。地中にすむ。体長は三センチメートルほどで、黒褐色。前あしは大きく、土を掘るのに適す。おけら。
逞筆◆１,87,87,二合半,こなから,小半。半分の半分。四分の一。また、特に一升の四分の一、二合五勺をいう。
逞筆◆１,88,88,辛夷,こぶし,拳。モクレン科の落葉高木。山野に自生。早春、葉より先に芳香のある大きな白色の六弁花が咲く。ヤマアララギ。
逞筆◆１,89,89,皁莢,さいかち,①マメ科の落葉高木。山野に自生。幹や枝にとげがある。夏、黄緑色の小花を穂状につけ、少しねじれたさやを結ぶ。豆果はせっけんの代用とした。②「皁莢虫」の略。カブトムシの別称。
逞筆◆１,90,90,拳螺,さざえ,栄螺、蠑螺。リュウテンサザエ科の巻貝。
逞筆◆１,91,91,朱欒,ざぼん,香欒。ミカン科の常緑小高木。インドシナ半島原産。暖地で栽培。果皮は黄色で厚く、砂糖漬けにする。食用。ボンタン。ブンタン。ザンボア。
逞筆◆１,92,92,細魚,さより,針魚。サヨリ科の海魚。近海にすむ。体は細長く青緑色で、下あごが長く突き出ている。肉は淡白で美味。
逞筆◆１,93,93,香蕈,しいたけ,椎茸。シメジ科のキノコ。
逞筆◆１,94,94,蝦蛄,しゃこ,青竜蝦。シャコ科の甲殻類。浅い海の底に穴を掘ってすむ。形はエビに似る。食用。
逞筆◆１,95,95,生絹,すずし,練らないままの生糸で織った布。薄くて軽く、夏の衣服に用いる。
逞筆◆１,96,96,掏摸,すり,掏児。人ごみなどで人が身につけている金品を、本人に気づかれずに抜き取ること。また、その者。巾着切り。
逞筆◆１,97,97,大口魚,たら,鱈。タラ科の海魚の総称。
逞筆◆１,98,98,縮緬,ちりめん,絹織物の一種。縦糸によりのない生糸、横糸によりの強い生糸を使い平織りにした後、ソーダをまぜたせっけん液で煮沸し縮ませたもの。
逞筆◆１,99,99,天蚕糸,てぐす、てぐすいと,テグスサンの幼虫で分泌物で作った透明な糸。多く、釣り糸に用いる。
逞筆◆１,100,100,蕃椒,とうがらし,唐辛子、唐芥子。ナス科の一年草。
逞筆◆１,101,101,木賊,とくさ,砥草。トクサ科の多年草。山中の湿地に自生。茎は円柱形で直立し、縦に多数のみぞがありざらつく。夏、ツクシに似た胞子穂をつける。物をみがくのに用いる。
逞筆◆１,102,102,瓊脂,ところてん,心太。海藻のテングサを煮て型に流しこんだ食品。酢醬油などで食べる。
逞筆◆１,103,103,合歓,ねむ、ねぶ、ねむのき,合歓木。マメ科の落葉高木。山野に自生。葉は羽状複葉。夏、枝先に頭花をつけ、紅色の雄しべが美しい。
逞筆◆１,104,104,黄櫨,はぜ、はじ、はぜのき,ウルシ科の落葉高木。暖地に自生。初夏、黄緑色の花を多数つけ、楕円形の実を結ぶ。身から蠟をとる。紅葉が美しい。リュウキュウハゼ。
逞筆◆１,105,105,鹿尾菜,ひじき,鹿角菜、羊栖菜。褐藻類ホンダワラ科の海藻。各地の沿岸の岩上に付着して生育。茎状部は円柱形で、羽状に枝分かれしている。乾燥させて食用とする。
逞筆◆１,106,106,告天子,ひばり,雲雀、叫天子、叫天雀。ヒバリ科の小鳥。
逞筆◆１,107,107,金翅雀,ひわ,鶸。アトリ科の小鳥の総称。
逞筆◆１,108,108,孑孒,ぼうふら、ぼうふり,孑孑、棒振。カの幼虫。水たまりにすむ。体長は約五ミリメートル。棒状でくねくねと動きながら上下する。
逞筆◆１,109,109,鬼灯,ほおずき,酸漿。ナス科の多年草。
逞筆◆１,110,110,海鞘,ほや,老海鼠。原索動物の総称。海中の岩などに固着。赤茶色の厚い皮でおおわれ、食用になるものもある。
逞筆◆１,111,111,驀地,まっしぐら,勢いよく目的に向かって進むさま。
逞筆◆１,112,112,鷦鷯,みそさざい,溝三歳、巧婦鳥。ミソサザイ科の小鳥。渓流沿いにすむ。日本の鳥の中で最小で、全長約七センチメートル。全体に濃い茶色。短い尾を立てて飛び、クモなどを捕食。
逞筆◆１,113,113,木菟󠄂,みみずく、ずく,角鴟。フクロウ科の鳥のうち、頭に耳状の羽毛をもつものの総称。ふつう、オオコノハズクを指す。夜間活動し、小動物を捕食。ツクトリ。
